time,joint_2,joint_3,joint_4,joint_6
1.104,-1.4925982706328127,-1.5004402803633412,-1.5567104014481892,-1.5506116832444197
1.106,-1.4931406003632894,-1.500888828706423,-1.5568519390207447,-1.550754703779892
1.108,-1.493679600235295,-1.501334447736368,-1.5569922887528722,-1.5508965779125503
1.11,-1.4942152897104393,-1.5017771559463067,-1.55713146035914,-1.5510373149367365
1.112,-1.494747688138754,-1.5022169717240759,-1.5572694634759618,-1.5511769240713673
1.114,-1.4952768147593123,-1.5026539133526613,-1.5574063076622136,-1.551315414460546
1.116,-1.4958026887008433,-1.5030879990106416,-1.5575420023998443,-1.5514527951741701
1.118,-1.4963253289823464,-1.5035192467726322,-1.5576765570944835,-1.5515890752085328
1.12,-1.4968447545137005,-1.5039476746097291,-1.5578099810760435,-1.551724263486921
1.122,-1.4973609840962727,-1.5043733003899549,-1.5579422835993166,-1.5518583688602074
1.124,-1.4978740364235226,-1.5047961418787021,-1.5580734738445687,-1.5519914001074384
1.1260000000000001,-1.4983839300816038,-1.505216216739179,-1.5582035609181275,-1.5521233659364169
1.1280000000000001,-1.4988906835499636,-1.5056335425328546,-1.5583325538529664,-1.5522542749842805
1.1300000000000001,-1.4993943152019393,-1.5060481367199041,-1.5584604616092843,-1.5523841358180752
1.1320000000000001,-1.499894843305352,-1.506460016659654,-1.5585872930750806,-1.5525129569353242
1.1340000000000001,-1.5003922860230967,-1.5068691996110277,-1.5587130570667251,-1.552640746764592
1.1360000000000001,-1.5008866614137306,-1.507275702732991,-1.5588377623295253,-1.5527675136660437
1.1380000000000001,-1.5013779874320587,-1.507679543084997,-1.5589614175382873,-1.552893265932001
1.1400000000000001,-1.501866281929716,-1.5080807376274319,-1.5590840312978742,-1.553018011787492
1.1420000000000001,-1.502351562655746,-1.5084793032220603,-1.5592056121437585,-1.5531417593907981
1.1440000000000001,-1.5028338472571792,-1.5088752566324695,-1.5593261685425714,-1.5532645168339947
1.1460000000000001,-1.5033131532796056,-1.5092686145245153,-1.559445708892648,-1.5533862921434891
1.1480000000000001,-1.5037894981677469,-1.5096593934667661,-1.5595642415245674,-1.553507093280554
1.1500000000000001,-1.5042628992660239,-1.5100476099309477,-1.5596817747016885,-1.5536269281418547
1.1520000000000001,-1.5047333738191226,-1.5104332802923868,-1.5597983166206835,-1.5537458045599746
1.154,-1.5052009389725574,-1.5108164208304558,-1.5599138754120652,-1.5538637303039353
1.156,-1.5056656117732299,-1.5111970477290155,-1.560028459140711,-1.5539807130797116
1.158,-1.506127409169987,-1.5115751770768593,-1.5601420758063835,-1.5540967605307439
1.16,-1.506586348014175,-1.5119508248681548,-1.5602547333442462,-1.5542118802384453
1.162,-1.5070424450601914,-1.5123240070028867,-1.5603664396253751,-1.5543260797227054
1.164,-1.5074957169660328,-1.512694739287299,-1.5604772024572675,-1.5544393664423892
1.166,-1.5079461802938425,-1.513063037434336,-1.5605870295843456,-1.5545517477958326
1.168,-1.5083938515104527,-1.5134289170640831,-1.5606959286884567,-1.5546632311213335
1.17,-1.5088387469879248,-1.5137923937042082,-1.56080390738937,-1.5547738236976394
1.172,-1.509280883004088,-1.5141534827904,-1.560910973245269,-1.5548835327444301
1.174,-1.5097202757430739,-1.5145121996668083,-1.56101713375324,-1.5549923654227977
1.176,-1.5101569412958484,-1.5148685595864828,-1.561122396349757,-1.5551003288357217
1.178,-1.5105908956607417,-1.5152225777118102,-1.561226768411163,-1.5552074300285406
1.18,-1.5110221547439746,-1.5155742691149523,-1.5613302572541479,-1.55531367598942
1.182,-1.511450734360183,-1.5159236487782826,-1.5614328701362215,-1.5554190736498161
1.184,-1.5118766502329386,-1.5162707315948216,-1.5615346142561841,-1.555523629884937
1.186,-1.512299917995268,-1.516615532368673,-1.5616354967545927,-1.5556273515141978
1.188,-1.5127205531901682,-1.5169580658154576,-1.561735524714224,-1.5557302453016744
1.19,-1.5131385712711196,-1.517298346562747,-1.5618347051605335,-1.5558323179565519
1.192,-1.513553987602597,-1.5176363891504967,-1.5619330450621114,-1.555933576133571
1.194,-1.5139668174605765,-1.5179722080314784,-1.5620305513311346,-1.556034026433469
1.196,-1.5143770760330415,-1.5183058175717106,-1.5621272308238152,-1.5561336754034187
1.198,-1.5147847784204844,-1.5186372320508896,-1.5622230903408458,-1.5562325295374624
1.2,-1.5151899396364064,-1.5189664656628192,-1.5623181366278416,-1.556330595276944
1.202,-1.5155925746078143,-1.5192935325158385,-1.5624123763757776,-1.5564278790109356
1.204,-1.5159926981757155,-1.5196184466332507,-1.5625058162214247,-1.5565243870766632
1.206,-1.5163903250956094,-1.519941221953749,-1.5625984627477807,-1.556620125759926
1.208,-1.5167854700379764,-1.5202618723318424,-1.5626903224844981,-1.5567151012955143
1.21,-1.5171781475887638,-1.520580411538282,-1.5627814019083093,-1.5568093198676238
1.212,-1.517568372249871,-1.520896853260483,-1.5628717074434477,-1.5569027876102663
1.214,-1.5179561584396293,-1.5212112111029488,-1.562961245462067,-1.556995510607676
1.216,-1.5183415204932815,-1.5215234985876926,-1.5630500222846546,-1.5570874948947147
1.218,-1.5187244726634572,-1.5218337291546582,-1.5631380441804448,-1.5571787464572715
1.22,-1.5191050291206465,-1.5221419161621397,-1.563225317367826,-1.5572692712326608
1.222,-1.519483203953671,-1.5224480728872003,-1.5633118480147474,-1.5573590751100168
1.224,-1.5198590111701518,-1.52275221252609,-1.5633976422391203,-1.5574481639306836
1.226,-1.520232464696975,-1.5230543481946621,-1.5634827061092171,-1.557536543488604
1.228,-1.5206035783807554,-1.5233544929287892,-1.5635670456440682,-1.5576242195307033
1.23,-1.5209723659882972,-1.5236526596847764,-1.5636506668138537,-1.5577111977572717
1.232,-1.521338841207051,-1.5239488613397754,-1.5637335755402941,-1.5577974838223425
1.234,-1.5217030176455704,-1.524243110692196,-1.5638157776970367,-1.5578830833340673
1.236,-1.5220649088339644,-1.5245354204621178,-1.5638972791100392,-1.5579680018550888
1.238,-1.5224245282243487,-1.5248258032916986,-1.5639780855579508,-1.5580522449029093
1.24,-1.522781889191293,-1.5251142717455846,-1.5640582027724899,-1.558135817950258
1.242,-1.5231370050322668,-1.525400838311316,-1.5641376364388186,-1.5582187264254543
1.244,-1.5234898889680824,-1.5256855153997344,-1.5642163921959154,-1.5583009757127673
1.246,-1.5238405541433357,-1.5259683153453871,-1.564294475636943,-1.5583825711527741
1.248,-1.5241890136268446,-1.5262492504069312,-1.5643718923096157,-1.5584635180427142
1.25,-1.524535280412084,-1.526528332767535,-1.5644486477165618,-1.5585438216368415
1.252,-1.5248793674176198,-1.5268055745352807,-1.5645247473156842,-1.5586234871467726
1.254,-1.525221287487539,-1.5270809877435632,-1.5646001965205185,-1.558702519741833
1.256,-1.5255610533918793,-1.527354584351489,-1.5646750007005872,-1.5587809245494006
1.258,-1.5258986778270542,-1.5276263762442739,-1.5647491651817518,-1.5588587066552464
1.26,-1.5262341734162768,-1.5278963752336385,-1.5648226952465625,-1.558935871103871
1.262,-1.5265675527099813,-1.5281645930582035,-1.5648955961346043,-1.5590124228988407
1.264,-1.5268988281862423,-1.5284310413838826,-1.5649678730428411,-1.5590883670031193
1.266,-1.5272280122511908,-1.5286957318042755,-1.5650395311259568,-1.5591637083393977
1.268,-1.527555117239428,-1.5289586758410578,-1.5651105754966936,-1.5592384517904203
1.27,-1.5278801554144381,-1.529219884944371,-1.5651810112261881,-1.5593126021993102
1.272,-1.5282031389689978,-1.5294793704932106,-1.5652508433443042,-1.5593861643698896
1.274,-1.528524080025583,-1.529737143795813,-1.5653200768399638,-1.5594591430669995
1.276,-1.5288429906367738,-1.5299932160900405,-1.5653887166614748,-1.5595315430168157
1.278,-1.5291598827856572,-1.5302475985437658,-1.5654567677168567,-1.559603368907163
1.28,-1.5294747683862278,-1.530500302255255,-1.565524234874163,-1.559674625387826
1.282,-1.5297876592837856,-1.5307513382535483,-1.5655911229618018,-1.5597453170708582
1.284,-1.5300985672553316,-1.5310007174988403,-1.5656574367688538,-1.5598154485308877
1.286,-1.5304075040099616,-1.5312484508828585,-1.5657231810453873,-1.5598850243054219
1.288,-1.530714481189258,-1.5314945492292409,-1.5657883605027711,-1.5599540488951475
1.29,-1.5310195103676778,-1.5317390232939108,-1.565852979813985,-1.5600225267642307
1.292,-1.5313226030529405,-1.5319818837654524,-1.5659170436139278,-1.560090462340612
1.294,-1.531623770686412,-1.5322231412654832,-1.5659805564997222,-1.5601578600163017
1.296,-1.5319230246434876,-1.5324628063490255,-1.5660435230310192,-1.5602247241476705
1.298,-1.5322203762339723,-1.5327008895048768,-1.5661059477302977,-1.5602910590557395
1.3,-1.5325158367024585,-1.5329374011559784,-1.5661678350831632,-1.5603568690264664
1.302,-1.5328094172287023,-1.5331723516597828,-1.566229189538644,-1.5604221583110305
1.304,-1.533101128927997,-1.5334057513086197,-1.566290015509485,-1.5604869311261147
1.306,-1.533390982851545,-1.53363761033006,-1.5663503173724387,-1.5605511916541857
1.308,-1.5336789899868275,-1.5338679388872796,-1.5664100994685544,-1.5606149440437715
1.31,-1.533965161257971,-1.5340967470794202,-1.5664693661034652,-1.5606781924097373
1.312,-1.5342495075261138,-1.5343240449419502,-1.5665281215476727,-1.5607409408335575
1.314,-1.5345320395897686,-1.5345498424470225,-1.566586370036829,-1.5608031933635884
1.316,-1.5348127681851833,-1.5347741495038327,-1.5666441157720166,-1.5608649540153356
1.318,-1.5350917039867005,-1.5349969759589743,-1.566701362920027,-1.5609262267717214
1.32,-1.5353688576071143,-1.5352183315967933,-1.566758115613636,-1.5609870155833487
1.322,-1.5356442395980252,-1.535438226139741,-1.5668143779518773,-1.5610473243687635
1.324,-1.5359178604501929,-1.5356566692487252,-1.5668701540003134,-1.5611071570147153
1.326,-1.5361897305938872,-1.535873670523461,-1.5669254477913057,-1.5611665173764149
1.328,-1.536459860399237,-1.536089239502818,-1.566980263324281,-1.5612254092777902
1.33,-1.5367282601765766,-1.5363033856651689,-1.5670346045659969,-1.5612838365117407
1.332,-1.5369949401767908,-1.5365161184287335,-1.567088475450804,-1.561341802840389
1.334,-1.5372599105916578,-1.536727447151924,-1.5671418798809078,-1.5613993119953298
1.336,-1.5375231815541894,-1.5369373811336877,-1.5671948217266265,-1.561456367677879
1.338,-1.537784763138971,-1.537145929613847,-1.5672473048266482,-1.5615129735593187
1.34,-1.538044665362497,-1.5373531017734403,-1.5672993329882856,-1.561569133281141
1.342,-1.5383028981835072,-1.5375589067350597,-1.5673509099877287,-1.5616248504552896
1.344,-1.5385594715033184,-1.5377633535631878,-1.5674020395702957,-1.5616801286644004
1.346,-1.5388143951661568,-1.5379664512645335,-1.5674527254506807,-1.561734971462038
1.348,-1.5390676789594862,-1.5381682087883648,-1.567502971313202,-1.5617893823729332
1.35,-1.5393193326143353,-1.5383686350268422,-1.5675527808120457,-1.5618433648932155
1.352,-1.5395693658056235,-1.5385677388153491,-1.567602157571509,-1.5618969224906465
1.354,-1.5398177881524844,-1.5387655289328215,-1.567651105186241,-1.5619500586048494
1.356,-1.5400646092185866,-1.5389620141020752,-1.5676996272214823,-1.5620027766475375
1.358,-1.540309838512454,-1.5391572029901335,-1.5677477272133014,-1.562055080002741
1.36,-1.5405534854877843,-1.539351104208551,-1.5677954086688302,-1.562106972027031
1.362,-1.5407955595437632,-1.5395437263137377,-1.5678426750664978,-1.5621584560497432
1.364,-1.5410360700253805,-1.5397350778072811,-1.5678895298562612,-1.5622095353731982
1.366,-1.541275026223741,-1.539925167136267,-1.567935976459836,-1.562260213272921
1.368,-1.541512437376376,-1.5401140026935978,-1.5679820182709234,-1.562310492997859
1.37,-1.5417483126675517,-1.5403015928183106,-1.5680276586554374,-1.562360377770597
1.372,-1.5419826612285759,-1.540487945795894,-1.5680729009517278,-1.562409870787571
1.374,-1.5422154921381035,-1.5406730698586018,-1.568117748470804,-1.5624589752192817
1.3760000000000001,-1.5424468144224397,-1.5408569731857669,-1.5681622044965546,-1.562507694210503
1.3780000000000001,-1.5426766370558418,-1.541039663904113,-1.568206272285967,-1.5625560308804924
1.3800000000000001,-1.5429049689608185,-1.5412211500880646,-1.5682499550693452,-1.562603988323198
1.3820000000000001,-1.5431318190084289,-1.5414014397600562,-1.568293256050524,-1.5626515696074628
1.3840000000000001,-1.543357196018578,-1.5415805408908396,-1.5683361784070844,-1.5626987777772292
1.3860000000000001,-1.5435811087603117,-1.54175846139979,-1.5683787252905643,-1.5627456158517414
1.3880000000000001,-1.5438035659521103,-1.5419352091552099,-1.5684208998266702,-1.5627920868257452
1.3900000000000001,-1.544024576262179,-1.542110791974633,-1.568462705115485,-1.5628381936696871
1.3920000000000001,-1.544244148308737,-1.5422852176251256,-1.5685041442316754,-1.5628839393299114
1.3940000000000001,-1.544462290660307,-1.542458493823586,-1.5685452202246981,-1.562929326728856
1.3960000000000001,-1.5446790118359996,-1.5426306282370439,-1.5685859361190027,-1.5629743587652463
1.3980000000000001,-1.544894320305799,-1.5428016284829578,-1.5686262949142344,-1.5630190383142877
1.4000000000000001,-1.5451082244908452,-1.54297150212951,-1.5686662995854346,-1.5630633682278563
1.4020000000000001,-1.5453207327637153,-1.5431402566959018,-1.56870595308324,-1.5631073513346885
1.4040000000000001,-1.5455318534487033,-1.5433078996526457,-1.5687452583340793,-1.5631509904405685
1.4060000000000001,-1.545741594822098,-1.5434744384218575,-1.5687842182403706,-1.563194288328515
1.408,-1.545949965112459,-1.5436398803775462,-1.5688228356807141,-1.5632372477589656
1.41,-1.5461569725008917,-1.5438042328459025,-1.568861113510086,-1.56327987146996
1.412,-1.5463626251213203,-1.543967503105586,-1.5688990545600294,-1.5633221621773223
1.414,-1.546566931060759,-1.5441296983880108,-1.5689366616388436,-1.5633641225748407
1.416,-1.5467698983595828,-1.5442908258776307,-1.5689739375317726,-1.5634057553344465
1.418,-1.5469715350117947,-1.5444508927122207,-1.5690108850011923,-1.5634470631063917
1.42,-1.5471718489652935,-1.54460990598316,-1.5690475067867953,-1.563488048519425
1.422,-1.547370848122138,-1.544767872735711,-1.5690838056057743,-1.5635287141809657
1.424,-1.5475685403388117,-1.5449247999692988,-1.569119784153005,-1.5635690626772776
1.426,-1.5477649334264847,-1.5450806946377877,-1.5691554451012262,-1.56360909657364
1.428,-1.5479600351512735,-1.5452355636497581,-1.5691907911012202,-1.5636488184145187
1.43,-1.5481538532345007,-1.5453894138687798,-1.5692258247819901,-1.5636882307237345
1.432,-1.5483463953529533,-1.5455422521136861,-1.5692605487509363,-1.5637273360046304
1.434,-1.5485376691391373,-1.545694085158845,-1.5692949655940318,-1.5637661367402385
1.436,-1.5487276821815334,-1.5458449197344295,-1.569329077875996,-1.5638046353934445
1.438,-1.5489164420248498,-1.5459947625266868,-1.569362888140467,-1.5638428344071513
1.44,-1.5491039561702733,-1.5461436201782053,-1.5693963989101725,-1.563880736204441
1.442,-1.5492902320757205,-1.5462914992881815,-1.5694296126870992,-1.5639183431887358
1.444,-1.5494752771560856,-1.5464384064126844,-1.569462531952662,-1.563955657743958
1.446,-1.549659098783488,-1.5465843480649184,-1.5694951591678699,-1.5639926822346872
1.448,-1.549841704287518,-1.5467293307154866,-1.5695274967734916,-1.5640294190063186
1.45,-1.550023100955482,-1.5468733607926501,-1.5695595471902204,-1.564065870385218
1.452,-1.550203296032643,-1.5470164446825885,-1.569591312818837,-1.5641020386788758
1.454,-1.5503822967224656,-1.5471585887296568,-1.5696227960403706,-1.564137926176061
1.456,-1.5505601101868536,-1.5472997992366428,-1.56965399921626,-1.5641735351469732
1.458,-1.550736743546389,-1.5474400824650223,-1.5696849246885118,-1.5642088678433923
1.46,-1.5509122038805707,-1.5475794446352125,-1.5697155747798595,-1.564243926498829
1.462,-1.5510864982280488,-1.5477178919268249,-1.5697459517939187,-1.5642787133286724
1.464,-1.5512596335868603,-1.5478554304789167,-1.569776058015343,-1.5643132305303378
1.466,-1.5514316169146616,-1.5479920663902405,-1.569805895709978,-1.5643474802834116
1.468,-1.5516024551289611,-1.548127805719493,-1.5698354671250145,-1.564381464749797
1.47,-1.551772155107349,-1.5482626544855618,-1.5698647744891392,-1.5644151860738564
1.472,-1.5519407236877265,-1.5483966186677722,-1.5698938200126857,-1.5644486463825553
1.474,-1.5521081676685342,-1.5485297042061312,-1.569922605887784,-1.564481847785602
1.476,-1.5522744938089779,-1.548661917001571,-1.5699511342885075,-1.5645147923755882
1.478,-1.5524397088292539,-1.5487932629161907,-1.5699794073710205,-1.564547482228128
1.48,-1.5526038194107734,-1.5489237477734974,-1.5700074272737239,-1.564579919401996
1.482,-1.5527668321963846,-1.5490533773586457,-1.5700351961173993,-1.564612105939263
1.484,-1.5529287537905938,-1.549182157418675,-1.5700627160053524,-1.5646440438654328
1.486,-1.5530895907597857,-1.5493100936627475,-1.5700899890235553,-1.5646757351895755
1.488,-1.5532493496324418,-1.5494371917623828,-1.5701170172407872,-1.5647071819044616
1.49,-1.5534080368993581,-1.5495634573516928,-1.5701438027087746,-1.5647383859866941
1.492,-1.5535656590138613,-1.5496888960276136,-1.57017034746233,-1.5647693493968398
1.494,-1.553722222392023,-1.549813513350139,-1.5701966535194898,-1.564800074079559
1.496,-1.5538777334128744,-1.5499373148425488,-1.5702227228816499,-1.564830561963735
1.498,-1.5540321984186174,-1.5500603059916402,-1.570248557533702,-1.5648608149626027
1.5,-1.554185623714837,-1.5501824922479537,-1.570274159444168,-1.564890834973874
1.502,-1.5543380155707105,-1.550303879026001,-1.5702995305653333,-1.5649206238798654
1.504,-1.5544893802192163,-1.5504244717044904,-1.5703246728333782,-1.564950183547622
1.506,-1.554639723857342,-1.55054427562655,-1.57034958816851,-1.5649795158290418
1.508,-1.5547890526462893,-1.5506632960999518,-1.5703742784750923,-1.5650086225609987
1.51,-1.5549373727116804,-1.5507815383973327,-1.5703987456417752,-1.565037505565464
1.512,-1.5550846901437614,-1.550899007756415,-1.5704229915416221,-1.565066166649628
1.514,-1.5552310109976049,-1.5510157093802264,-1.5704470180322374,-1.5650946076060193
1.516,-1.5553763412933117,-1.5511316484373165,-1.5704708269558925,-1.565122830212624
1.518,-1.5555206870162113,-1.5512468300619753,-1.5704944201396502,-1.5651508362330044
1.52,-1.5556640541170603,-1.5513612593544477,-1.5705177993954893,-1.5651786274164148
1.522,-1.5558064485122416,-1.5514749413811482,-1.570540966520427,-1.5652062054979183
1.524,-1.5559478760839605,-1.551587881174874,-1.570563923296642,-1.5652335721985027
1.526,-1.5560883426804402,-1.5517000837350174,-1.5705866714915935,-1.5652607292251932
1.528,-1.5562278541161172,-1.5518115540277762,-1.5706092128581433,-1.5652876782711669
1.53,-1.5563664161718342,-1.551922296986363,-1.5706315491346736,-1.5653144210158647
1.532,-1.556504034595033,-1.552032317511215,-1.5706536820452057,-1.5653409591251028
1.534,-1.5566407150999444,-1.552141620470199,-1.5706756132995168,-1.5653672942511836
1.536,-1.55677646336778,-1.5522502106988196,-1.5706973445932562,-1.5653934280330049
1.538,-1.5569112850469204,-1.552358093000423,-1.5707188776080607,-1.565419362096169
1.54,-1.5570451857531027,-1.5524652721464012,-1.5707402140116695,-1.5654450980530903
1.542,-1.557178171069608,-1.552571752876394,-1.5707613554580366,-1.565470637503103
1.544,-1.5573102465474469,-1.5526775398984913,-1.570782303587444,-1.565495982032566
1.546,-1.5574414177055442,-1.5527826378894327,-1.570803060026613,-1.56552113321497
1.548,-1.5575716900309224,-1.5528870514948068,-1.570823626388815,-1.5655460926110405
1.55,-1.5577010689788842,-1.552990785329249,-1.5708440042739815,-1.5655708617688413
1.552,-1.557829559973194,-1.5530938439766393,-1.5708641952688132,-1.5655954422238787
1.554,-1.557957168406258,-1.553196231990297,-1.570884200946887,-1.565619835499202
1.556,-1.5580838996393047,-1.5532979538931755,-1.5709040228687647,-1.565644043105505
1.558,-1.5582097590025616,-1.5533990141780563,-1.5709236625820984,-1.5656680665412268
1.56,-1.5583347517954336,-1.5534994173077408,-1.5709431216217358,-1.5656919072926505
1.562,-1.5584588832866788,-1.553599167715242,-1.5709624015098254,-1.5657155668340021
1.564,-1.558582158714584,-1.5536982698039745,-1.57098150375592,-1.565739046627549
1.566,-1.5587045832871391,-1.5537967279479434,-1.5710004298570799,-1.5657623481236957
1.568,-1.5588261621822093,-1.5538945464919325,-1.5710191812979744,-1.5657854727610816
1.57,-1.5589469005477086,-1.553991729751691,-1.571037759550984,-1.5658084219666752
1.572,-1.55906680350177,-1.5540882820141195,-1.5710561660762996,-1.5658311971558698
1.574,-1.5591858761329165,-1.5541842075374548,-1.5710744023220238,-1.5658537997325768
1.576,-1.5593041235002298,-1.554279510551453,-1.5710924697242683,-1.5658762310893188
1.578,-1.5594215506335187,-1.5543741952575727,-1.5711103697072528,-1.565898492607323
1.58,-1.5595381625334865,-1.554468265829156,-1.5711281036834017,-1.5659205856566114
1.582,-1.5596539641718974,-1.5545617264116092,-1.571145673053441,-1.5659425115960932
1.584,-1.5597689604917413,-1.554654581122582,-1.5711630792064941,-1.565964271773654
1.586,-1.5598831564073987,-1.5547468340521464,-1.5711803235201762,-1.5659858675262452
1.588,-1.559996556804804,-1.5548384892629732,-1.571197407360689,-1.5660073001799741
1.59,-1.560109166541608,-1.5549295507905085,-1.5712143320829137,-1.56602857105019
1.592,-1.5602209904473394,-1.5550200226431494,-1.571231099030504,-1.566049681441573
1.594,-1.5603320333235655,-1.5551099088024176,-1.5712477095359778,-1.5660706326482197
1.596,-1.5604422999440521,-1.5551992132231325,-1.5712641649208083,-1.5660914259537293
1.598,-1.5605517950549217,-1.555287939833584,-1.5712804664955144,-1.5661120626312894
1.6,-1.5606605233748116,-1.5553760925357025,-1.571296615559751,-1.5661325439437597
1.602,-1.5607684895950316,-1.5554636752052304,-1.571312613402397,-1.5661528711437558
1.604,-1.5608756983797183,-1.5555506916918902,-1.571328461301644,-1.5661730454737333
1.606,-1.5609821543659923,-1.5556371458195524,-1.5713441605250844,-1.5661930681660692
1.608,-1.5610878621641107,-1.5557230413864036,-1.571359712329797,-1.5662129404431442
1.61,-1.5611928263576214,-1.5558083821651116,-1.5713751179624347,-1.5662326635174237
1.612,-1.5612970515035154,-1.5558931719029914,-1.571390378659308,-1.5662522385915385
1.614,-1.5614005421323784,-1.555977414322168,-1.5714054956464714,-1.566271666858364
1.616,-1.5615033027485412,-1.5560611131197415,-1.5714204701398067,-1.5662909495011001
1.618,-1.5616053378302297,-1.556144271967947,-1.5714353033451065,-1.5663100876933496
1.62,-1.561706651829714,-1.5562268945143178,-1.5714499964581572,-1.5663290825991953
1.622,-1.5618072491734565,-1.5563089843818443,-1.5714645506648202,-1.5663479353732783
1.624,-1.5619071342622588,-1.556390545169134,-1.571478967141114,-1.5663666471608741
1.6260000000000001,-1.5620063114714084,-1.5564715804505693,-1.5714932470532952,-1.5663852190979688
1.6280000000000001,-1.5621047851508247,-1.5565520937764654,-1.5715073915579372,-1.566403652311334
1.6300000000000001,-1.562202559625203,-1.5566320886732266,-1.5715214018020112,-1.5664219479186026
1.6320000000000001,-1.5622996391941582,-1.556711568643501,-1.5715352789229637,-1.5664401070283416
1.6340000000000001,-1.5623960281323688,-1.5567905371663362,-1.5715490240487957,-1.5664581307401269
1.6360000000000001,-1.5624917306897184,-1.5568689976973324,-1.5715626382981391,-1.5664760201446155
1.6380000000000001,-1.5625867510914375,-1.556946953668795,-1.5715761227803344,-1.5664937763236184
1.6400000000000001,-1.562681093538244,-1.5570244084898863,-1.5715894785955067,-1.566511400350172
1.6420000000000001,-1.562774762206483,-1.5571013655467765,-1.571602706834641,-1.5665288932886092
1.6440000000000001,-1.562867761248265,-1.5571778282027937,-1.5716158085796577,-1.5665462561946308
1.6460000000000001,-1.562960094791606,-1.5572537997985731,-1.571628784903487,-1.5665634901153749
1.6480000000000001,-1.5630517669405628,-1.5573292836522044,-1.5716416368701418,-1.5665805960894863
1.6500000000000001,-1.5631427817753707,-1.5574042830593797,-1.5716543655347923,-1.566597575147186
1.6520000000000001,-1.5632331433525792,-1.5574788012935397,-1.5716669719438376,-1.5666144283103385
1.6540000000000001,-1.563322855705187,-1.557552841606019,-1.5716794571349781,-1.5666311565925213
1.6560000000000001,-1.563411922842776,-1.5576264072261905,-1.5716918221372869,-1.5666477609990908
1.6580000000000001,-1.5635003487516452,-1.5576995013616095,-1.5717040679712804,-1.5666642425272492
1.6600000000000001,-1.5635881373949427,-1.5577721271981562,-1.5717161956489887,-1.5666806021661113
1.6620000000000001,-1.5636752927127988,-1.5578442879001775,-1.5717282061740259,-1.5666968408967692
1.6640000000000001,-1.563761818622456,-1.5579159866106287,-1.5717401005416582,-1.5667129596923586
1.666,-1.5638477190184001,-1.557987226451213,-1.5717518797388734,-1.5667289595181222
1.668,-1.56393299777249,-1.5580580105225206,-1.5717635447444485,-1.5667448413314744
1.67,-1.5640176587340862,-1.5581283419041683,-1.5717750965290171,-1.5667606060820647
1.672,-1.564101705730179,-1.558198223654936,-1.5717865360551366,-1.566776254711841
1.674,-1.5641851425655164,-1.5582676588129047,-1.5717978642773542,-1.5667917881551112
1.676,-1.5642679730227307,-1.5583366503955909,-1.5718090821422732,-1.5668072073386063
1.678,-1.5643502008624641,-1.5584052014000827,-1.5718201905886182,-1.5668225131815414
1.68,-1.5644318298234943,-1.558473314803174,-1.5718311905472995,-1.5668377065956764
1.682,-1.5645128636228591,-1.558540993561498,-1.5718420829414779,-1.5668527884853773
1.684,-1.5645933059559805,-1.5586082406116593,-1.5718528686866278,-1.5668677597476752
1.686,-1.564673160496787,-1.5586750588703664,-1.5718635486906012,-1.5668826212723266
1.688,-1.5647524308978367,-1.5587414512345623,-1.57187412385369,-1.566897373941872
1.69,-1.5648311207904388,-1.5588074205815547,-1.5718845950686877,-1.5669120186316947
1.692,-1.5649092337847752,-1.5588729697691457,-1.5718949632209518,-1.5669265562100794
1.694,-1.5649867734700198,-1.5589381016357597,-1.571905229188465,-1.5669409875382683
1.696,-1.5650637434144588,-1.5590028190005718,-1.5719153938418953,-1.5669553134705196
1.698,-1.5651401471656097,-1.5590671246636347,-1.5719254580446564,-1.566969534854164
1.7,-1.5652159882503391,-1.5591310214060048,-1.571935422652968,-1.56698365252966
1.702,-1.565291270174981,-1.5591945119898674,-1.5719452885159144,-1.5669976673306516
1.704,-1.565365996425453,-1.5592575991586617,-1.5719550564755032,-1.567011580084021
1.706,-1.565440170467373,-1.5593202856372046,-1.5719647273667234,-1.5670253916099455
1.708,-1.5655137957461747,-1.5593825741318137,-1.5719743020176045,-1.5670391027219512
1.71,-1.5655868756872224,-1.5594444673304295,-1.571983781249272,-1.5670527142269672
1.712,-1.5656594136959257,-1.5595059679027374,-1.5719931658760056,-1.5670662269253786
1.714,-1.5657314131578521,-1.559567078500288,-1.5720024567052944,-1.5670796416110802
1.716,-1.5658028774388415,-1.5596278017566172,-1.5720116545378942,-1.5670929590715288
1.718,-1.5658738098851168,-1.559688140287366,-1.572020760167882,-1.5671061800877957
1.72,-1.5659442138233972,-1.5597480966903985,-1.5720297743827112,-1.5671193054346184
1.722,-1.5660140925610078,-1.5598076735459203,-1.5720386979632663,-1.567132335880452
1.724,-1.566083449385991,-1.5598668734165948,-1.5720475316839173,-1.5671452721875203
1.726,-1.566152287567216,-1.55992569884766,-1.5720562763125727,-1.5671581151118659
1.728,-1.5662206103544876,-1.5599841523670441,-1.5720649326107332,-1.5671708654034013
1.73,-1.5662884209786552,-1.5600422364854807,-1.5720735013335445,-1.5671835238059577
1.732,-1.5663557226517202,-1.560099953696622,-1.5720819832298496,-1.5671960910573348
1.734,-1.5664225185669438,-1.5601573064771534,-1.572090379042241,-1.5672085678893497
1.736,-1.5664888118989533,-1.5602142972869055,-1.5720986895071114,-1.5672209550278855
1.738,-1.5665546058038482,-1.5602709285689664,-1.5721069153547063,-1.5672332531929394
