time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.12,-1.2407301378425684,-1.6462421251287342,-0.6667206342504077,-0.8082906452927865,-0.34267382392518253,-0.4829134678836182
0.122,-1.229423089192338,-1.642149450295519,-0.656209828825104,-0.7920716409315146,-0.32200324647098255,-0.4608066396380994
0.124,-1.2179420593431638,-1.6378759554889402,-0.6458873488672933,-0.7761703461429722,-0.301965242678355,-0.4391990619893731
0.126,-1.2062913576608463,-1.633423988523697,-0.6357505964791236,-0.7605842649611342,-0.28256041260593023,-0.41810878379546734
0.128,-1.19447529432228,-1.6287960996481574,-0.6257968217371938,-0.745309184917263,-0.26378764449756575,-0.3975506056140825
0.13,-1.18249818317604,-1.623994992665082,-0.6160231590514678,-0.7303400802535333,-0.245644259126377,-0.37753633968661116
0.132,-1.170364345502163,-1.6190234925408218,-0.6064266611619596,-0.7156715641470174,-0.22812614465418624,-0.3580750547469196
0.134,-1.1580781140757868,-1.6138845234343382,-0.5970043259186827,-0.7012981148450323,-0.21122788346133747,-0.33917330621626207
0.136,-1.1456438372900526,-1.6085810931899316,-0.5877531157885305,-0.6872141883578459,-0.19494287175717062,-0.3208353524027725
0.138,-1.1330658832475624,-1.6031162817662368,-0.578669971499951,-0.6734142741782954,-0.17926343247170484,-0.3030633573397068
0.14,-1.1203486437935588,-1.5974932320097217,-0.5697518214087165,-0.6598929223715526,-0.16418092178059762,-0.2858575808924928
0.14200000000000002,-1.1074965384877589,-1.5917151417815227,-0.5609955879145967,-0.6466447562842332,-0.149685829544427,-0.269216556751102
0.14400000000000002,-1.0945140185182929,-1.5857852568270538,-0.5523981919253094,-0.6336644780506077,-0.13576787390936018,-0.25313725890631744
0.146,-1.081405570560778,-1.5797068640171053,-0.5439565560710191,-0.6209468705193923,-0.12241609029975242,-0.23761525718858412
0.148,-1.068175720582666,-1.573483284738838,-0.5356676071483968,-0.6084867974339263,-0.10961891502474952,-0.2226448624274906
0.15,-1.0548290375895588,-1.5671178683085432,-0.5275282781130533,-0.5962792027936947,-0.09736426371598106,-0.20821926176913608
0.152,-1.0413701373068305,-1.5606139853363215,-0.5195355098291181,-0.5843191098663018,-0.08563960480976074,-0.19433064466798333
0.154,-1.027803685786925,-1.5539750210092462,-0.5116862527108976,-0.5726016200853602,-0.07443202828383888,-0.18097032004943858
0.156,-1.0141344029300978,-1.5472043682823284,-0.5039774683426843,-0.5611219119503208,-0.06372830985521794,-0.16812882511942195
0.158,-1.0003670659041277,-1.5403054209808624,-0.496406131130684,-0.5498752399829911,-0.05351497084166579,-0.15579602627764277
0.16,-0.9865065124465963,-1.533281566826687,-0.4889692300199455,-0.5388569337640221,-0.0437783338852904,-0.14396121257219763
0.162,-0.9725576440316721,-1.526136180406517,-0.4816637702952886,-0.5280623970565383,-0.03450457473189661,-0.13261318211449424
0.164,-0.9585254288819179,-1.5188726161040282,-0.4744867754759894,-0.5174871070159508,-0.025679770254857903,-0.12174032185537054
0.166,-0.9444149048044268,-1.5114942010195815,-0.4674352893077398,-0.5071266134810217,-0.01728994290697572,-0.11133068110564937
0.168,-0.9302311818295939,-1.5040042279028147,-0.4605063778511027,-0.49697653833945354,-0.009321101778304142,-0.10137203916723525
0.17,-0.9159794446300152,-1.4964059481241332,-0.4536971316626337,-0.4870325749606075,-0.00175928043225837,-0.09185196742423996
0.17200000000000001,-0.901664954696376,-1.488702564711561,-0.4470046680626245,-0.47729048768788607,0.005409428313460696,-0.0827578862275038
0.17400000000000002,-0.8872930520445094,-1.480897225480218,-0.44042613343999437,-0.4677461113846797,0.01219879953584213,-0.07407711689008534
0.176,-0.8728691567992708,-1.4729930162709974,-0.4339587056668457,-0.4583953510207579,0.018622439925737533,-0.06579692909799206
0.178,-0.8583987705340683,-1.4649929543346496,-0.4275995965868762,-0.449234181300296,0.02469376799991907,-0.057904584022892225
0.18,-0.8438874772701885,-1.4568999818903583,-0.42134605454957574,-0.4402586463242284,0.0304259962346356,-0.050387373410285985
0.182,-0.8293409441124078,-1.4487169598841079,-0.4151953669794468,-0.43146485927970923,0.03583211501030581,-0.043232654903580414
0.184,-0.8147649214978849,-1.440446661971873,-0.40914486296845887,-0.42284900215074006,0.04092487826197866,-0.03642788385140183
0.186,-0.8001652430360187,-1.432091768752259,-0.40319191587918035,-0.41440732544472536,0.04571679073505197,-0.02996064183284397
0.188,-0.7855478249178266,-1.4236548622727072,-0.3973339459454317,-0.4061361479301504,0.05022009675047112,-0.02381866212319883
0.19,-0.7709186648744605,-1.4151384208327367,-0.39156842285683235,-0.3980318563808538,0.054446770388209,-0.017989852311030008
0.192,-0.7562838406657074,-1.4065448141069523,-0.3858928683132312,-0.3900909053225772,0.05840850700226308,-0.012462314266224794
0.194,-0.7416495080807367,-1.3978762986096651,-0.38030485853472107,-0.3823098167776362,0.06211671598468471,-0.007224361647890198
0.196,-0.7270218984349256,-1.3891350135219775,-0.37480202671271745,-0.37468518000370143,0.06558251470027265,-0.002264535130624079
0.198,-0.7124073155483293,-1.3803229769010472,-0.36938206538744556,-0.3672136512227997,0.06881672351753032,0.0024283844822048373
0.2,-0.6978121321939021,-1.3714420822899367,-0.3640427287373893,-0.35989195333806867,0.07182986186535523,0.0068653463997410125
0.202,-0.6832427860039854,-1.36249409574514,-0.358781834765618,-0.3527168756328156,0.07463214524889561,0.011057006834151784
0.20400000000000001,-0.6687057748261782,-1.3534806532972374,-0.353597267368186,-0.3456852734473661,0.0772334831608763,0.015013726388855675
0.20600000000000002,-0.6542076515231237,-1.344403258858332,-0.34848697827050423,-0.33879406783197963,0.0796434778278392,0.018745568500701415
0.20800000000000002,-0.6397550182122773,-1.3352632825881001,-0.3434489888175445,-0.3320402451724982,0.08187142373439205,0.02226229884397113
0.21,-0.6253545199440783,-1.3260619597282608,-0.3384813916041127,-0.32542085678556787,0.08392630787159994,0.025573385609854338
0.212,-0.611012837819318,-1.3168003899130527,-0.33358235193190744,-0.3189330184804484,0.08581681065854685,0.02868800058050791
0.214,-0.5967366815488906,-1.3074795369609729,-0.32875010908066904,-0.312573910084607,0.08755130748884765,0.031615020922024284
0.216,-0.5825327814614845,-1.2981002291505195,-0.3239829773814229,-0.30634077493048806,0.08913787085651736,0.034363031625560314
0.218,-0.5684078799671128,-1.2886631599800573,-0.3192793470806363,-0.3002309193010657,0.09058427301809324,0.03694032853056117
0.22,-0.5543687224866607,-1.2791688894091444,-0.3146376849850365,-0.2942417118320144,0.09189798915028113,0.03935492186845013
0.222,-0.5404220478598343,-1.2696178455757883,-0.3100565348778932,-0.28837058286858963,0.0930862009646427,0.041614540269351075
0.224,-0.5265745782460021,-1.260010326981111,-0.3055345176987325,-0.2826150237755849,0.09415580074298435,0.04372663517839137
0.226,-0.5128330085344295,-1.2503465051298381,-0.30107033147974116,-0.27697258619902687,0.09511339575913436,0.04569838563188888
