time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.12,-1.1946253127565032,-1.754897455385998,-0.22513176583804517,-0.7809198649502307,-0.27475457757325694,-0.46388065670956613
0.122,-1.1798526391278943,-1.7491117882013794,-0.2113595512341886,-0.7615825747925484,-0.251963371904115,-0.4370993778675887
0.124,-1.1647140010947223,-1.742863875922411,-0.19853499321215495,-0.742198009888353,-0.23023009780645598,-0.41020785771270485
0.126,-1.1492046616740366,-1.7361787018287709,-0.18661170390686266,-0.7227757747940088,-0.20955524650380952,-0.38321020036865816
0.128,-1.133319739488405,-1.7290808793540922,-0.175543950903299,-0.703325554644809,-0.1899331893798646,-0.356130620336526
0.13,-1.1170542179687184,-1.7215945728861348,-0.16528690817642122,-0.683857037408411,-0.1713529210224678,-0.32926315922777505
0.132,-1.1004029273721567,-1.713743441263981,-0.15579685041163294,-0.6643799566418654,-0.153798737379355,-0.3028550464497197
0.134,-1.0833605421396675,-1.705550603706989,-0.1470312880598872,-0.6449040439845769,-0.13725087559460714,-0.2771112300464502
0.136,-1.0659215789037102,-1.6970386202735896,-0.13894906494234704,-0.6254389798342127,-0.12168610191598006,-0.2521986598500219
0.138,-1.0480803955053801,-1.6882294834165554,-0.13151042707974092,-0.6059943432309209,-0.1070782503565324,-0.22825031597602008
0.14,-1.0298311913232174,-1.6791446180856158,-0.12467706910091492,-0.5865795619193872,-0.09339871479082418,-0.20536897940339194
0.14200000000000002,-1.0111680091706583,-1.6698048884645784,-0.11841216293058565,-0.5672038634613532,-0.08061689714161657,-0.18363074455569817
0.14400000000000002,-0.9920847389830382,-1.6602306098902413,-0.11268037227226735,-0.5478762281530178,-0.06870061427050622,-0.16308827649688795
0.146,-0.9725751234865174,-1.6504415648346147,-0.10744785555208969,-0.5286053443754661,-0.057616466128287636,-0.14377381761436703
0.148,-0.9526327660187793,-1.6404570220757113,-0.10268225937666409,-0.5093995668806064,-0.04733016765091147,-0.1257019505282284
0.15,-0.9322522729070343,-1.6302957392797917,-0.0983529559280083,-0.49026688349753633,-0.03780673180824734,-0.10887212637046573
0.152,-0.9115331332686789,-1.6199745758666304,-0.09445374729921396,-0.47121549920652606,-0.029000246229970106,-0.0932710444407916
0.154,-0.8905668407488604,-1.609512576412467,-0.09096758229741275,-0.45225521684292436,-0.020867024827457614,-0.07887462902001463
0.156,-0.8694372114464723,-1.5989299018004806,-0.08786952372533996,-0.4333965863287521,-0.013365562735266456,-0.06564991500720518
0.158,-0.8482207148375458,-1.588246972314211,-0.08512921525136008,-0.4146502127322762,-0.00645647889853751,-0.05355674012471878
0.16,-0.8269868194132582,-1.5774837932180912,-0.08271291456366603,-0.3960262076453489,-0.00010244952659199669,-0.04254925537916754
0.162,-0.8057983512177661,-1.5666594367782198,-0.080585149914421,-0.37753376835772223,0.005731864793810049,-0.03257726559159568
0.164,-0.7847118612213896,-1.5557916576324815,-0.07871004961257166,-0.3591808695582881,0.011079852576740379,-0.023587411793478452
0.166,-0.7637779973544062,-1.5448966210000357,-0.07705238829029648,-0.34097405277761594,0.015973038623073865,-0.015524207150447777
0.168,-0.7430122098649588,-1.5339884304204345,-0.07557248211219636,-0.3229179157864095,0.020438310199702547,-0.008330923282521496
