time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.202,-1.3048789391755586,-1.3895091892873592,-1.3064429143785672,-1.3003175898910904,-1.280566040497966,-1.2859578594122645
0.20400000000000001,-1.3020636878890415,-1.3873529427692006,-1.3038883645302097,-1.2977831670383582,-1.2778498338820685,-1.2832775234330318
0.20600000000000002,-1.2992517629549654,-1.3851986647707246,-1.301336950303578,-1.295252392301372,-1.275136659288576,-1.2805999780857267
0.20800000000000002,-1.2964431702049373,-1.3830463515936513,-1.298788665413908,-1.2927252599598065,-1.2724265157017418,-1.2779252228290474
0.21,-1.2936379152173243,-1.3808959991530902,-1.2962435034379185,-1.2902017642181545,-1.2697194021129024,-1.2752532571176602
0.212,-1.290836003337737,-1.3787476030125205,-1.293701457827786,-1.2876818992105965,-1.267015317519909,-1.2725840804022168
0.214,-1.2880374396977439,-1.376601158415868,-1.2911625219239622,-1.2851656590055114,-1.2643142609265976,-1.2699176921293729
0.216,-1.2852422292319576,-1.3744566603169177,-1.2886266889669322,-1.282653037609659,-1.2616162313422992,-1.2672540917418043
0.218,-1.282450376693639,-1.3723141034062902,-1.2860939521079953,-1.280144028972058,-1.258921227781383,-1.2645932786782241
0.22,-1.279661886668935,-1.3701734821361744,-1.283564304419157,-1.2776386269875841,-1.2562292492628344,-1.261935252373398
0.222,-1.276876763589874,-1.3680347907430113,-1.281037738902201,-1.2751368255003102,-1.253540294809858,-1.2592800122581584
0.224,-1.2740950117462155,-1.3658980232682951,-1.2785142484970102,-1.272638618306607,-1.2508543634495124,-1.25662755775942
0.226,-1.2713166352962595,-1.363763173577649,-1.275993826089202,-1.2701439991580263,-1.248171454212366,-1.2539778883001929
0.228,-1.268541638276696,-1.3616302353783176,-1.2734764645171297,-1.2676529617639805,-1.2454915661321793,-1.2513310032995957
0.23,-1.265770024611581,-1.3594992022352113,-1.270962156578308,-1.2651654997942354,-1.242814698245604,-1.248686902172869
0.232,-1.2630017981205097,-1.3573700675856188,-1.2684508950353068,-1.2626816068812319,-1.240140849591906,-1.2460455843313873
0.234,-1.2602369625260588,-1.3552428247527013,-1.265942672621159,-1.260201276622249,-1.2374700192127022,-1.2434070491826712
0.23600000000000002,-1.257475521460556,-1.3531174669578678,-1.2634374820443222,-1.2577245025814203,-1.2348022061517165,-1.2407712961303994
0.23800000000000002,-1.2547174784722375,-1.3509939873321264,-1.2609353159932324,-1.2552512782916159,-1.2321374094545496,-1.23813832457442
0.24,-1.2519628370308424,-1.348872378926496,-1.2584361671404816,-1.2527815972562004,-1.229475628168462,-1.2355081339107612
0.242,-1.2492116005326963,-1.346752634721555,-1.2559400281466515,-1.250315452950677,-1.226816861342172,-1.2328807235316428
0.244,-1.2464637723053231,-1.3446347476362024,-1.2534468916638346,-1.247852838824225,-1.2241611080256622,-1.2302560928254862
0.246,-1.243719355611628,-1.3425187105356926,-1.2509567503388623,-1.2453937483011406,-1.22150836727,-1.2276342411769252
0.248,-1.2409783536536902,-1.3404045162390077,-1.2484695968162716,-1.2429381747821893,-1.2188586381271664,-1.2250151679668164
0.25,-1.2382407695761948,-1.3382921575256206,-1.2459854237410253,-1.2404861116458725,-1.2162119196498935,-1.222398872572248
0.252,-1.2355066064695375,-1.3361816271417002,-1.2435042237610134,-1.238037552249623,-1.2135682108915116,-1.2197853543665516
0.254,-1.2327758673726303,-1.3340729178058057,-1.2410259895293463,-1.2355924899309247,-1.210927510905803,-1.2171746127193097
0.256,-1.2300485552898996,-1.3319660223013412,-1.2385507134167775,-1.2331509170094104,-1.2082898187308078,-1.2145676915682557
0.258,-1.2273246731706275,-1.329860933208064,-1.236078388286293,-1.2307128266556968,-1.205655133422188,-1.2119652573540773
0.26,-1.224604223912695,-1.3277576431683433,-1.2336090068402799,-1.2282782125093612,-1.2030234540370621,-1.2093675623326496
0.262,-1.22188721037007,-1.3256561448186728,-1.231142561808589,-1.2258470681599007,-1.2003947796295353,-1.2067746984749206
0.264,-1.2191736353557672,-1.3235564308072196,-1.2286790459052623,-1.223419387072897,-1.1977691092518041,-1.2041866957297995
0.266,-1.2164635016435814,-1.3214584937823912,-1.2262184518618802,-1.2209951626094746,-1.1951464419556663,-1.201603560053258
0.268,-1.213756811969323,-1.3193623263971646,-1.2237607724214508,-1.218574388061223,-1.1925267767929224,-1.1990252881261827
0.27,-1.2110535690319022,-1.3172679213089575,-1.2213060003450544,-1.2161570566747786,-1.1899101128153768,-1.1964518730504006
0.272,-1.2083537754943021,-1.3151752711822442,-1.2188541284117482,-1.2137431616675112,-1.1872964490746274,-1.1938833065531254
0.274,-1.205657433984463,-1.3130843686903875,-1.2164051494204973,-1.2113326962363546,-1.184685784621851,-1.1913195798401004
0.276,-1.202964547096078,-1.310995206517831,-1.213959056190912,-1.208925653562839,-1.1820781185076088,-1.188760683925764
0.278,-1.200275117389299,-1.3089077773620432,-1.211515841564253,-1.2065220268159225,-1.1794734497816943,-1.1862066097610109
0.28,-1.1975891469147077,-1.3068220750119028,-1.209075500989526,-1.2041218193634107,-1.176872854344963,-1.1836573482661186
0.28200000000000003,-1.1949066379541862,-1.3047380936333859,-1.2066380262187653,-1.2017250240731245,-1.1742768535383963,-1.181112890399446
0.28400000000000003,-1.1922275928989592,-1.3026558262356296,-1.204203410347945,-1.1993316308825204,-1.1716856565041622,-1.1785732271280995
0.28600000000000003,-1.1895520141576674,-1.3005752657188037,-1.2017716460308747,-1.1969416302328875,-1.1690993439644544,-1.1760383494279143
0.28800000000000003,-1.1868799041251905,-1.2984964047809444,-1.199342726173901,-1.194555013469927,-1.1665179438196795,-1.1735082482865469
0.29,-1.184211265170804,-1.296419236110626,-1.1969166436475769,-1.1921717726728764,-1.1639414622435127,-1.1709829147066055
0.292,-1.1815460996347409,-1.2943437523855599,-1.1944933913917744,-1.1897919003744515,-1.1613698964782475,-1.168462339706924
0.294,-1.178884409827132,-1.2922699463087306,-1.1920729623692392,-1.187415389369198,-1.1588032400998514,-1.1659465143231393
0.296,-1.1762261980279105,-1.2901978106110836,-1.1896553495809787,-1.1850422325908454,-1.1562414851853775,-1.1634354296078144
0.298,-1.1735714664868886,-1.2881273380583933,-1.1872405460587419,-1.1826724230447967,-1.1536846232052236,-1.1609290766304348
0.3,-1.1709202174238769,-1.2860585214522569,-1.1848285448671498,-1.1803059537712381,-1.1511326453905948,-1.1584274464773534
0.302,-1.1682724530287636,-1.2839913536313685,-1.1824193391024478,-1.1779428178262996,-1.1485855428848304,-1.1559305302517349
0.304,-1.1656281754615605,-1.2819258274717418,-1.180012921892759,-1.1755830082724987,-1.146043306805722,-1.153438319073502
0.306,-1.1629873868524134,-1.2798619358869012,-1.1776092863978584,-1.1732265181741326,-1.1435059282711548,-1.150950804079294
0.308,-1.1603500893015868,-1.2777996718278852,-1.1752084258091804,-1.1708733405951275,-1.1409733984096313,-1.1484679764224253
0.31,-1.1577162848794245,-1.2757390282832333,-1.1728103333497653,-1.1685234685981358,-1.138445708364561,-1.1459898272728513
0.312,-1.1550859756262952,-1.2736799982789442,-1.1704150022742423,-1.1661768952442428,-1.1359228492959803,-1.1435163478171342
0.314,-1.1524591635525208,-1.271622574878433,-1.168022425868809,-1.16383361359297,-1.1334048123812102,-1.1410475292584104
0.316,-1.1498358506382906,-1.26956675118249,-1.1656325974512154,-1.161493616702424,-1.1308915888150755,-1.1385833628163584
0.318,-1.1472160388335677,-1.2675125203292394,-1.1632455103707517,-1.1591568976295135,-1.1283831698099451,-1.136123839727169
0.32,-1.1445997300579807,-1.2654598754941078,-1.1608611580082369,-1.1568234494301999,-1.1258795465956966,-1.1336689512435112
0.322,-1.141986926200712,-1.2634088098897929,-1.158479533776009,-1.1544932651597613,-1.12338071041965,-1.1312186886345044
0.324,-1.1393776291203748,-1.2613593167662394,-1.1561006311179165,-1.1521663378730644,-1.1208866525464913,-1.1287730431856846
0.326,-1.1367718406448855,-1.2593113894106174,-1.1537244435093117,-1.1498426606248378,-1.1183973642581888,-1.1263320061989752
0.328,-1.1341695625713304,-1.2572650211473055,-1.1513509644570423,-1.1475222264699463,-1.1159128368539093,-1.1238955689926557
0.33,-1.1315707966658282,-1.2552202053378763,-1.1489801874994474,-1.1452050284636646,-1.113433061649934,-1.1214637229013311
0.332,-1.1289755446633885,-1.2531769353810862,-1.1466121062063497,-1.1428910596619506,-1.1109580299795734,-1.1190364592759003
0.334,-1.1263838082677664,-1.2511352047128665,-1.1442467141790518,-1.1405803131217171,-1.1084877331930847,-1.1166137694835274
0.336,-1.1237955891513165,-1.2490950068063185,-1.1418840050503305,-1.1382727819011025,-1.1060221626575875,-1.1141956449076091
0.338,-1.1212108889548433,-1.2470563351717083,-1.1395239724844317,-1.1359684590597392,-1.1035613097569814,-1.1117820769477458
0.34,-1.1186297092874518,-1.2450191833564657,-1.1371666101770654,-1.1336673376590232,-1.1011051658918642,-1.1093730570197098
0.342,-1.1160520517263954,-1.242983544945183,-1.1348119118554,-1.131369410762379,-1.0986537224794508,-1.1069685765554163
0.34400000000000003,-1.113477917816926,-1.2409494135596164,-1.1324598712780576,-1.1290746714355262,-1.0962069709534905,-1.104568627002892
0.34600000000000003,-1.1109073090721422,-1.2389167828586871,-1.1301104822351082,-1.126783112746742,-1.0937649027641894,-1.1021731998262454
0.34800000000000003,-1.108340226972838,-1.236885646538484,-1.1277637385480628,-1.1244947277671247,-1.0913275093781283,-1.0997822865056366
0.35000000000000003,-1.105776672967353,-1.2348559983322678,-1.1254196340698677,-1.122209509570853,-1.0888947822781858,-1.097395878537247
0.352,-1.1032166484714243,-1.232827832010473,-1.123078162684897,-1.1199274512354476,-1.0864667129634584,-1.0950139674332493
0.354,-1.1006601548680375,-1.2308011413807143,-1.1207393183089445,-1.1176485458420262,-1.0840432929491832,-1.0926365447217778
0.356,-1.0981071935072808,-1.2287759202877884,-1.118403094889217,-1.115372786475562,-1.0816245137666614,-1.0902636019468979
0.358,-1.0955577657062017,-1.226752162613681,-1.1160694864043228,-1.1131001662251374,-1.0792103669631803,-1.0878951306685765
0.36,-1.0930118727486635,-1.2247298622775689,-1.1137384868642646,-1.1108306781841968,-1.076800844101939,-1.085531122462652
0.362,-1.090469515885206,-1.2227090132358251,-1.111410090310427,-1.108564315450799,-1.074395936761972,-1.0831715689208057
0.364,-1.0879306963329074,-1.2206896094820228,-1.109084290815566,-1.1063010711278665,-1.0719956365380754,-1.08081646165053
0.366,-1.0853954152752485,-1.2186716450469377,-1.1067610824837977,-1.1040409383234342,-1.0695999350407315,-1.0784657922751004
0.368,-1.0828636738619815,-1.2166551139985524,-1.1044404594505837,-1.1017839101508955,-1.067208823896037,-1.0761195524335456
0.37,-1.0803354732089994,-1.2146400104420576,-1.1021224158827176,-1.0995299797292475,-1.0648222947456292,-1.0737777337806174
0.372,-1.0778108143982084,-1.2126263285198546,-1.0998069459783117,-1.0972791401833346,-1.062440339246614,-1.0714403279867615
0.374,-1.0752896984774054,-1.2106140624115551,-1.0974940439667789,-1.0950313846440891,-1.060062949071494,-1.0691073267380888
0.376,-1.0727721245524937,-1.2086032012483274,-1.0951836892091982,-1.0927870893984126,-1.0576901197078907,-1.066778721332257
0.378,-1.0702580913782644,-1.2065937275683336,-1.0928758711199897,-1.0905467527284332,-1.0553218457185527,-1.064454503193629
0.38,-1.067747599352714,-1.204585628473302,-1.0905705900131486,-1.0883105982667711,-1.0529581173162823,-1.06213466423302
0.382,-1.065240649536545,-1.202578897077501,-1.0882678409226823,-1.0860787235815228,-1.0505989243350773,-1.0598191964083101
0.384,-1.0627372432436986,-1.2005735279138998,-1.0859676197922363,-1.0838511674981157,-1.0482442571564627,-1.0575080916277324
0.386,-1.0602373818442166,-1.198569516532039,-1.0836699218708887,-1.0816279417584125,-1.0458941067021974,-1.0552013417565167
0.388,-1.0577410666813836,-1.1965668587572211,-1.0813747424282225,-1.0794090455238372,-1.04354846427192,-1.0528989386365066
0.39,-1.0552482990357805,-1.1945655505348118,-1.079082076616626,-1.0771944721431788,-1.0412073213961586,-1.0506008741027033
0.392,-1.0527590801124063,-1.1925655878054995,-1.0767919195617894,-1.074984212270873,-1.0388706697408687,-1.0483071399934465
0.394,-1.0502734110375358,-1.190566966471788,-1.0745042663580873,-1.0727782553171306,-1.0365385010512558,-1.046017728156209
0.396,-1.0477912928599544,-1.1885696823816043,-1.0722191120840108,-1.0705765901186208,-1.0342108071210183,-1.0437326304506476
0.398,-1.0453127265538744,-1.1865737313273095,-1.0699364518062286,-1.0683792052504346,-1.0318875797760398,-1.041451838750163
0.4,-1.042837713022395,-1.1845791090489517,-1.0676562805847254,-1.066186089171194,-1.0295688108659602,-1.0391753449426662
0.402,-1.0403662531009803,-1.1825858112399097,-1.0653785934762379,-1.0639972302910787,-1.0272544922598614,-1.0369031409309413
0.404,-1.0378983475607484,-1.1805938335530546,-1.063103385537418,-1.06181261700404,-1.0249446158440556,-1.0346352186328085
0.406,-1.035433997111484,-1.1786031716069205,-1.0608306518275388,-1.0596322377034033,-1.0226391735209286,-1.0323715699811888
0.40800000000000003,-1.0329732024043645,-1.176613820991572,-1.0585603874109442,-1.0574560807897269,-1.020338157208311,-1.03011218692412
0.41000000000000003,-1.030515964034405,-1.1746257772740751,-1.056292587359253,-1.055284134675027,-1.0180415588391083,-1.0278570614247506
0.41200000000000003,-1.0280622825426429,-1.1726390360035488,-1.0540272467533631,-1.0531163877852814,-1.0157493703610603,-1.0256061854613225
0.41400000000000003,-1.0256121584180855,-1.1706535927158008,-1.0517643606852736,-1.0509528285620924,-1.0134615837365653,-1.023359551027149
0.41600000000000004,-1.0231655920994416,-1.1686694429375764,-1.0495039242597453,-1.048793445463928,-1.0111781909425397,-1.0211171501305898
0.418,-1.020722583976661,-1.166686582190442,-1.0472459325958128,-1.0466382269671304,-1.0088991839702948,-1.018878974795024
0.42,-1.018283134392302,-1.164705005994338,-1.0449903808281618,-1.0444871615667877,-1.0066245548254267,-1.0166450170588246
0.422,-1.015847243642743,-1.162724709870821,-1.0427372641083852,-1.0423402377775142,-1.004354295527713,-1.0144152689753307
0.424,-1.0134149119792588,-1.1607456893460288,-1.040486577606126,-1.0401974441341606,-1.0020883981110151,-1.012189722612821
0.426,-1.0109861396089725,-1.1587679399533863,-1.0382383165101168,-1.0380587691924692,-0.9998268546231862,-1.0099683700544864
0.428,-1.0085609266956994,-1.1567914572360767,-1.0359924760291268,-1.0359242015296812,-0.9975696571259818,-1.0077512033984022
0.43,-1.0061392733606942,-1.154816236749297,-1.033749051392823,-1.0337937297451008,-0.9953167976949753,-1.005538214757502
0.432,-1.0037211796833105,-1.1528422740623174,-1.0315080378525514,-1.0316673424606218,-0.9930682684194762,-1.0033293962595504
0.434,-1.0013066460952276,-1.1508695760589391,-1.0292694118063856,-1.0295450264469665,-0.9908240615861899,-1.0011247400574566
0.436,-0.9988956851331121,-1.1488984845768466,-1.02703259902704,-1.027426710507028,-0.9885841750953533,-0.9989242386121349
0.438,-0.996488309105166,-1.146929026550536,-1.0247978071569213,-1.025312313884811,-0.9863486060196118,-0.9967278837254021
